id,nearc2,nearc4,educ,age,fatheduc,motheduc,weight,momdad14,sinmom14,step14,reg661,reg662,reg663,reg664,reg665,reg666,reg667,reg668,reg669,south66,black,smsa,south,smsa66,wage,enroll,KWW,IQ,married,libcrd14,exper,lwage,expersq
511,1,1,12,26,8.0,12.0,370732,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,545,0,33.0,112.0,1.0,1.0,8,6.300786,64
512,1,1,14,26,12.0,12.0,370732,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,786,0,38.0,113.0,6.0,1.0,6,6.666957000000001,36
513,1,1,18,25,12.0,12.0,360396,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,485,0,38.0,125.0,6.0,1.0,1,6.184149,1
514,1,1,14,34,11.0,11.0,358351,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,722,1,45.0,121.0,1.0,1.0,14,6.582025,196
515,1,1,15,28,12.0,12.0,370732,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,695,0,47.0,128.0,1.0,1.0,7,6.543912000000001,49
516,1,1,15,34,12.0,12.0,358351,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,549,0,41.0,,4.0,1.0,13,6.308098,169
517,1,1,15,32,15.0,12.0,358351,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,793,0,36.0,103.0,1.0,1.0,11,6.675822999999999,121
518,1,1,16,33,18.0,16.0,398168,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1923,0,48.0,99.0,1.0,1.0,11,7.561642,121
520,1,1,15,33,12.0,12.0,358351,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,793,0,40.0,101.0,1.0,1.0,12,6.675822999999999,144
521,0,1,15,28,,,370732,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,900,0,34.0,117.0,5.0,1.0,7,6.802395,49
523,0,1,14,32,8.0,8.0,358351,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,654,0,41.0,109.0,1.0,1.0,12,6.4831080000000005,144
526,0,1,12,27,12.0,12.0,370732,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,513,0,46.0,73.0,6.0,1.0,9,6.240276000000001,81
528,0,1,14,29,,12.0,538123,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,384,1,38.0,88.0,4.0,1.0,9,5.950643,81
529,0,1,16,27,16.0,16.0,370732,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,500,0,27.0,116.0,1.0,1.0,5,6.214608,25
530,0,1,15,25,12.0,11.0,360396,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,601,1,40.0,137.0,6.0,1.0,4,6.398594999999999,16
531,0,1,12,27,12.0,12.0,370732,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,438,0,40.0,105.0,1.0,1.0,9,6.082219,81
532,0,1,12,25,12.0,12.0,360396,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,500,0,42.0,98.0,6.0,1.0,7,6.214608,49
535,0,1,18,33,,18.0,346581,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1264,0,47.0,122.0,1.0,1.0,9,7.142036,81
536,0,1,14,26,12.0,14.0,358554,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,747,0,43.0,104.0,1.0,1.0,6,6.616064999999999,36
537,0,1,14,27,12.0,12.0,358554,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,513,0,29.0,78.0,1.0,1.0,7,6.240276000000001,49
539,0,1,12,33,,,346581,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,700,0,43.0,104.0,1.0,,15,6.551080000000001,225
541,0,1,16,29,14.0,12.0,468402,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,672,0,38.0,93.0,1.0,1.0,7,6.510258,49
542,0,1,17,30,,,468402,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,983,1,39.0,87.0,6.0,1.0,7,6.8906089999999995,49
543,0,1,13,29,12.0,12.0,538123,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,220,1,35.0,101.0,1.0,1.0,10,5.393628,100
544,0,1,18,33,12.0,12.0,358351,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1202,0,39.0,134.0,1.0,1.0,9,7.091742,81
545,0,1,12,30,12.0,12.0,484311,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,667,0,39.0,85.0,1.0,1.0,12,6.50279,144
548,0,1,14,28,,,117131,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,838,0,41.0,,1.0,1.0,8,6.731018,64
551,0,1,15,25,12.0,12.0,360396,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,444,1,36.0,104.0,1.0,1.0,4,6.095825,16
554,0,1,12,25,10.0,12.0,360396,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,543,0,25.0,104.0,6.0,1.0,7,6.297109,49
555,0,1,14,30,12.0,12.0,484311,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,505,0,41.0,,1.0,1.0,10,6.224558,100
556,0,1,12,31,,,484311,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,797,0,37.0,107.0,1.0,1.0,13,6.680855,169
557,0,1,9,24,10.0,8.0,360396,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,357,0,18.0,,1.0,1.0,9,5.877736,81
558,0,1,12,27,12.0,8.0,370732,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,500,0,30.0,93.0,1.0,1.0,9,6.214608,81
559,0,1,12,34,,8.0,358351,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,962,0,47.0,,1.0,1.0,16,6.869014,256
560,0,1,11,28,6.0,5.0,370732,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,350,0,31.0,94.0,6.0,1.0,11,5.857933,121
561,0,1,15,24,6.0,5.0,360396,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,313,0,35.0,,6.0,1.0,3,5.7462029999999995,9
562,0,1,16,24,17.0,13.0,360396,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,117,1,34.0,,1.0,1.0,2,4.762174,4
563,0,1,12,33,10.0,8.0,358351,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,726,0,48.0,109.0,1.0,1.0,15,6.58755,225
564,0,1,13,33,,11.0,141996,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,536,0,31.0,119.0,1.0,0.0,14,6.284134,196
565,0,1,13,26,12.0,12.0,99110,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,532,0,29.0,98.0,1.0,1.0,7,6.276643,49
566,0,1,17,28,,,99110,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,428,1,32.0,103.0,1.0,1.0,5,6.0591230000000005,25
569,0,1,16,34,15.0,13.0,398168,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1094,0,50.0,,1.0,1.0,12,6.997596000000001,144
570,0,1,12,33,,9.0,358351,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1925,0,45.0,,1.0,1.0,15,7.562681,225
571,0,1,18,32,10.0,12.0,398168,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,850,0,36.0,112.0,1.0,1.0,8,6.745236,64
574,0,1,12,24,11.0,11.0,360396,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,365,0,34.0,,6.0,1.0,6,5.899898,36
575,0,1,16,26,12.0,8.0,370732,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,474,0,29.0,104.0,6.0,1.0,4,6.161207,16
576,0,1,13,26,11.0,10.0,370732,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,656,0,33.0,96.0,1.0,0.0,7,6.486161,49
577,0,1,12,25,11.0,10.0,360396,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,440,0,22.0,,6.0,0.0,7,6.086775,49
578,0,1,14,25,10.0,11.0,360396,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,462,0,38.0,102.0,1.0,1.0,5,6.135565,25
579,0,0,16,28,9.0,,358554,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,673,0,41.0,103.0,1.0,1.0,6,6.5117449999999995,36
580,0,0,12,24,12.0,12.0,348558,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1150,0,16.0,,1.0,1.0,6,7.047517,36
582,0,0,12,31,,,139912,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,800,0,37.0,95.0,4.0,0.0,13,6.684612,169
584,0,0,12,25,,12.0,88097,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,460,0,23.0,,6.0,1.0,7,6.131227,49
586,1,0,12,26,,,358554,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,334,0,31.0,93.0,1.0,1.0,8,5.811141,64
587,1,0,13,26,6.0,8.0,358554,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,702,0,35.0,122.0,1.0,1.0,7,6.553934,49
588,1,0,12,25,6.0,8.0,348558,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,524,0,37.0,107.0,4.0,1.0,7,6.261492,49
591,0,1,7,33,,8.0,398168,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,667,0,37.0,,1.0,1.0,20,6.50279,400
594,0,1,18,26,12.0,12.0,370732,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,641,0,48.0,,1.0,1.0,2,6.463029,4
595,0,1,12,24,12.0,12.0,360396,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,800,0,40.0,,1.0,1.0,6,6.684612,36
597,1,1,12,32,,12.0,398168,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,577,0,30.0,97.0,1.0,0.0,14,6.357842,196
599,1,1,18,32,12.0,12.0,87597,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,423,0,41.0,115.0,1.0,1.0,8,6.047372,64
600,1,1,18,29,,,118387,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,874,0,42.0,120.0,1.0,1.0,5,6.77308,25
601,1,1,15,28,,12.0,90623,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,640,0,29.0,103.0,1.0,0.0,7,6.461468,49
604,0,0,16,29,12.0,14.0,484311,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1101,0,41.0,106.0,1.0,1.0,7,7.003974,49
605,0,0,16,26,12.0,14.0,370732,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,649,0,32.0,96.0,1.0,1.0,4,6.475433,16
606,0,0,12,26,8.0,8.0,370732,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,450,0,39.0,114.0,1.0,1.0,8,6.109248,64
607,0,0,12,33,,9.0,358351,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,924,0,37.0,,4.0,1.0,15,6.8287119999999994,225
608,0,0,11,27,,9.0,370732,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,698,0,33.0,86.0,1.0,1.0,10,6.5482190000000005,100
609,0,0,15,34,,,580891,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,505,1,27.0,78.0,1.0,1.0,13,6.224558,169
610,0,0,16,28,12.0,13.0,370732,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,556,0,38.0,110.0,1.0,1.0,6,6.320768,36
611,0,0,17,25,12.0,13.0,360396,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,375,1,37.0,132.0,6.0,1.0,2,5.926926,4
612,0,0,15,28,12.0,12.0,370732,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,673,0,34.0,126.0,1.0,1.0,7,6.5117449999999995,49
613,0,0,13,30,8.0,8.0,484311,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,308,0,36.0,102.0,1.0,1.0,11,5.7301,121
614,0,0,12,34,12.0,12.0,346581,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,585,0,41.0,87.0,1.0,1.0,16,6.371612,256
615,0,0,12,24,12.0,13.0,387287,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,781,0,31.0,89.0,4.0,1.0,6,6.660575,36
620,0,1,12,27,,8.0,364640,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,656,0,40.0,106.0,1.0,1.0,9,6.486161,81
621,0,1,12,28,8.0,5.0,405155,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,423,0,43.0,100.0,1.0,1.0,10,6.047372,100
624,0,1,16,28,12.0,12.0,364640,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1282,0,26.0,98.0,1.0,1.0,6,7.1561770000000005,36
627,0,1,12,25,11.0,12.0,354474,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,962,0,30.0,97.0,1.0,1.0,7,6.869014,49
628,0,1,12,30,4.0,16.0,476353,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,800,0,38.0,111.0,1.0,1.0,12,6.684612,144
630,0,1,12,33,12.0,12.0,352463,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,750,0,40.0,100.0,1.0,1.0,15,6.620073,225
631,0,1,18,29,12.0,12.0,476353,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,647,0,39.0,110.0,4.0,1.0,5,6.472346,25
632,0,1,12,29,10.0,12.0,476353,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,938,0,38.0,114.0,4.0,1.0,11,6.84375,121
633,0,1,17,28,17.0,12.0,414980,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,537,1,43.0,135.0,4.0,1.0,5,6.285998,25
637,0,1,15,24,13.0,16.0,354474,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,290,1,39.0,121.0,6.0,1.0,3,5.669881,9
638,0,1,12,29,6.0,8.0,529281,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,192,0,33.0,95.0,1.0,0.0,11,5.257495,121
639,0,1,18,30,,,476353,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,818,0,35.0,116.0,1.0,1.0,6,6.706861999999999,36
640,0,1,18,30,,13.0,476353,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,813,0,45.0,98.0,1.0,1.0,6,6.700730999999999,36
641,0,1,12,29,10.0,12.0,476353,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,727,0,28.0,90.0,1.0,1.0,11,6.588926,121
643,0,1,12,24,10.0,12.0,363070,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1125,0,33.0,116.0,1.0,1.0,6,7.025538,36
645,0,1,17,28,14.0,,89240,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,615,1,32.0,110.0,1.0,1.0,5,6.421622,25
646,0,1,12,26,14.0,,89240,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,403,0,23.0,97.0,6.0,0.0,8,5.998937000000001,64
647,0,1,11,26,8.0,9.0,89134,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,705,0,24.0,89.0,1.0,1.0,9,6.558198,81
648,0,1,15,27,11.0,12.0,89134,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,337,1,33.0,105.0,1.0,1.0,6,5.820083,36
649,0,1,17,28,11.0,12.0,373482,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,833,0,44.0,117.0,1.0,0.0,5,6.725034,25
650,0,1,17,26,11.0,12.0,373482,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,192,1,37.0,75.0,1.0,1.0,3,5.257495,9
653,0,1,12,26,12.0,12.0,373482,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,730,0,23.0,87.0,1.0,0.0,8,6.593045,64
654,0,1,10,26,9.0,11.0,373482,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,542,0,23.0,74.0,1.0,1.0,10,6.295266000000001,100
655,0,1,12,28,11.0,11.0,364640,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,823,0,45.0,91.0,1.0,1.0,10,6.712956,100
656,0,1,12,26,11.0,11.0,364640,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,438,0,38.0,90.0,1.0,1.0,8,6.082219,64
657,0,1,14,24,11.0,11.0,354474,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,735,0,27.0,,1.0,1.0,4,6.599871,16
658,0,1,16,24,14.0,12.0,354474,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,427,0,31.0,112.0,6.0,1.0,2,6.0567839999999995,4
660,0,1,12,30,11.0,12.0,116442,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,340,0,38.0,90.0,1.0,1.0,12,5.828946,144
665,0,1,13,34,14.0,11.0,401122,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,481,0,29.0,130.0,1.0,1.0,15,6.175867,225
666,0,1,16,32,10.0,12.0,352463,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,817,0,51.0,108.0,1.0,1.0,10,6.705639,100
667,0,1,12,28,12.0,12.0,373482,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,500,0,34.0,86.0,1.0,1.0,10,6.214608,100
669,0,1,12,25,,,87052,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,543,0,30.0,101.0,1.0,0.0,7,6.297109,49
671,0,1,16,26,,11.0,373482,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,447,0,37.0,125.0,1.0,0.0,4,6.102558999999999,16
675,0,1,15,25,,11.0,403411,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,217,0,24.0,94.0,1.0,1.0,4,5.379897,16
677,0,1,8,26,3.0,6.0,91296,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,275,0,18.0,,1.0,0.0,12,5.616771,144
678,0,1,15,24,8.0,10.0,79842,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,352,1,22.0,109.0,5.0,0.0,3,5.863631,9
681,0,1,12,29,8.0,10.0,140950,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,721,0,31.0,98.0,1.0,0.0,11,6.580639,121
682,0,1,12,27,3.0,8.0,91296,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1008,0,36.0,,1.0,1.0,9,6.915723,81
684,0,1,17,29,8.0,12.0,487904,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,654,1,36.0,114.0,1.0,0.0,6,6.4831080000000005,36
685,0,1,16,26,,16.0,347666,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,803,0,27.0,125.0,1.0,1.0,4,6.6883539999999995,16
686,0,1,12,27,8.0,12.0,370732,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,570,0,28.0,100.0,1.0,1.0,9,6.345636,81
688,0,1,16,25,12.0,12.0,360396,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,600,0,29.0,104.0,1.0,1.0,3,6.39693,9
691,0,1,12,24,,,348558,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,645,0,35.0,,1.0,1.0,6,6.46925,36
692,0,1,13,26,14.0,10.0,358554,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,450,0,35.0,112.0,1.0,1.0,7,6.109248,49
694,0,1,13,26,,2.0,358554,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,445,0,27.0,100.0,6.0,0.0,7,6.098074,49
696,0,1,15,29,12.0,11.0,484311,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,590,0,37.0,104.0,1.0,1.0,8,6.380123,64
697,0,1,14,25,8.0,12.0,348558,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,721,0,35.0,97.0,1.0,1.0,5,6.580639,25
698,0,1,12,32,8.0,8.0,352463,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,693,0,33.0,120.0,1.0,1.0,14,6.54103,196
699,0,1,13,26,8.0,8.0,364640,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,529,0,38.0,134.0,6.0,1.0,7,6.270988,49
700,0,1,9,30,8.0,8.0,476353,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,470,0,28.0,92.0,1.0,0.0,15,6.1527330000000005,225
701,0,1,16,26,16.0,13.0,364640,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,481,0,34.0,129.0,1.0,1.0,4,6.175867,16
702,0,1,16,25,16.0,13.0,354474,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,462,0,31.0,122.0,1.0,1.0,3,6.135565,9
703,0,1,17,33,6.0,9.0,391625,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,554,1,45.0,,1.0,1.0,10,6.317165,100
704,0,1,14,32,12.0,12.0,352463,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,865,0,42.0,118.0,4.0,0.0,12,6.76273,144
705,0,1,16,30,,12.0,476353,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,713,0,42.0,101.0,1.0,1.0,8,6.569481,64
706,0,1,12,24,,12.0,354474,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,740,0,37.0,107.0,1.0,1.0,6,6.60665,36
707,0,1,14,28,,10.0,364640,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,817,0,,92.0,4.0,1.0,8,6.705639,64
708,0,1,12,34,11.0,12.0,361010,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,677,0,37.0,92.0,1.0,1.0,16,6.517671,256
710,0,1,16,29,12.0,12.0,454179,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,797,1,43.0,121.0,1.0,1.0,7,6.680855,49
711,0,1,13,24,13.0,17.0,337974,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,769,1,27.0,102.0,1.0,1.0,5,6.645091000000001,25
713,0,1,16,25,12.0,16.0,337974,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,462,0,33.0,118.0,1.0,1.0,3,6.135565,9
714,0,1,14,24,12.0,12.0,363070,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,519,0,28.0,,1.0,1.0,4,6.251904,16
715,0,1,12,25,12.0,,363070,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,393,0,38.0,100.0,1.0,1.0,7,5.97381,49
716,0,1,13,32,9.0,7.0,361010,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,800,0,37.0,92.0,1.0,1.0,13,6.684612,169
717,1,0,17,27,14.0,12.0,373482,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,673,0,38.0,108.0,1.0,1.0,4,6.5117449999999995,16
718,1,0,16,33,,,401122,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,481,1,41.0,121.0,1.0,1.0,11,6.175867,121
719,1,0,12,32,8.0,12.0,401122,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,911,0,42.0,119.0,1.0,1.0,14,6.814543,196
720,1,0,12,25,8.0,8.0,363070,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,481,0,33.0,,1.0,0.0,7,6.175867,49
721,1,0,11,33,8.0,8.0,361010,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,500,0,32.0,,1.0,0.0,16,6.214608,256
724,1,0,16,24,12.0,12.0,337974,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,385,0,39.0,106.0,1.0,1.0,2,5.953243,4
725,1,0,12,24,12.0,11.0,337974,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,436,0,24.0,98.0,1.0,0.0,6,6.077642,36
729,1,0,12,25,7.0,8.0,337974,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,526,0,29.0,109.0,1.0,0.0,7,6.265301,49
730,1,0,14,29,12.0,8.0,454179,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,913,0,37.0,,6.0,0.0,9,6.816736,81
731,1,0,16,25,12.0,15.0,337974,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,542,0,28.0,120.0,6.0,0.0,3,6.295266000000001,9
732,1,0,13,28,4.0,16.0,347666,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,769,0,36.0,127.0,1.0,1.0,9,6.645091000000001,81
735,1,0,12,24,8.0,8.0,337974,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,226,0,26.0,,6.0,0.0,6,5.420535,36
736,1,0,18,27,12.0,12.0,373482,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,711,0,24.0,101.0,1.0,1.0,3,6.5666720000000005,9
740,0,0,18,34,8.0,8.0,352463,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,346,0,43.0,108.0,1.0,0.0,10,5.846439,100
741,0,0,12,32,8.0,8.0,352463,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,787,0,41.0,91.0,1.0,1.0,14,6.668228,196
742,0,0,14,26,10.0,12.0,364640,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,455,0,38.0,118.0,1.0,1.0,6,6.120297,36
743,0,0,16,24,10.0,12.0,354474,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,460,0,25.0,110.0,6.0,1.0,2,6.131227,4
744,0,0,13,26,,14.0,364640,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,277,0,37.0,119.0,1.0,1.0,7,5.624018,49
745,0,0,17,34,8.0,12.0,391625,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,808,0,43.0,103.0,1.0,1.0,11,6.6945619999999995,121
746,0,0,14,27,12.0,14.0,347666,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,624,0,33.0,103.0,1.0,1.0,7,6.436151000000001,49
747,0,0,12,26,8.0,12.0,347666,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,697,0,40.0,104.0,1.0,1.0,8,6.546785,64
748,0,0,14,26,8.0,12.0,347666,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,378,0,32.0,108.0,1.0,1.0,6,5.934894,36
750,0,0,12,24,8.0,12.0,337974,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,473,0,33.0,118.0,1.0,0.0,6,6.159095,36
751,0,0,12,24,8.0,12.0,337974,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,425,0,21.0,98.0,1.0,0.0,6,6.052089,36
753,0,0,16,24,8.0,12.0,337974,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,649,0,25.0,120.0,1.0,1.0,2,6.475433,4
755,0,0,15,25,12.0,15.0,354474,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,491,0,25.0,144.0,1.0,1.0,4,6.1964440000000005,16
756,0,0,18,26,12.0,16.0,364640,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,924,0,25.0,,4.0,1.0,2,6.8287119999999994,4
